Date,Product,Region,Sales
2023-03-20,Laptop,North,518.17
2023-03-21,Accessory,South,493.23
2023-03-22,Smartphone,Central,501.44
2023-03-23,Laptop,Central,458.06
2023-03-24,Smartwatch,West,443.83
2023-03-25,Tablet,West,494.16
2023-03-26,Tablet,East,483.5
2023-03-27,Accessory,North,475.88
2023-03-28,Smartphone,West,483.0
2023-03-29,Smartwatch,South,481.5
2023-03-30,Accessory,Central,505.61
2023-03-31,Accessory,North,505.96
2023-04-01,Smartphone,Central,487.25
2023-04-02,Smartwatch,North,494.84
2023-04-03,Smartphone,West,486.58
2023-04-04,Tablet,West,462.22
2023-04-05,Laptop,East,492.66
2023-04-06,Tablet,North,438.88
2023-04-07,Tablet,South,500.06
2023-04-08,Accessory,West,443.81
2023-04-09,Tablet,East,480.76
2023-04-10,Smartwatch,West,452.41
2023-04-11,Tablet,Central,487.29
2023-04-12,Smartwatch,West,472.51
2023-04-13,Smartphone,North,433.37
2023-04-14,Accessory,East,483.63
2023-04-15,Smartwatch,North,458.52
2023-04-16,Tablet,South,494.84
2023-04-17,Accessory,South,472.67
2023-04-18,Accessory,West,482.34
2023-04-19,Smartwatch,East,448.31
2023-04-20,Smartwatch,East,457.31
2023-04-21,Laptop,East,460.34
2023-04-22,Laptop,East,492.98
2023-04-23,Accessory,West,513.24
2023-04-24,Laptop,North,450.91
2023-04-25,Tablet,West,497.68
2023-04-26,Smartphone,North,416.22
2023-04-27,Accessory,Central,440.29
2023-04-28,Smartphone,Central,445.85
2023-04-29,Laptop,North,435.67
2023-04-30,Smartwatch,West,429.54
2023-05-01,Accessory,South,479.1
2023-05-02,Laptop,West,463.04
2023-05-03,Tablet,South,477.49
2023-05-04,Accessory,West,484.86
2023-05-05,Accessory,East,473.83
2023-05-06,Smartwatch,East,483.2
2023-05-07,Accessory,Central,464.58
2023-05-08,Smartwatch,Central,436.19
2023-05-09,Laptop,North,491.85
2023-05-10,Tablet,South,450.2
2023-05-11,Tablet,East,441.05
2023-05-12,Accessory,West,459.5
2023-05-13,Accessory,North,440.61
2023-05-14,Laptop,West,452.48
2023-05-15,Smartwatch,East,470.98
2023-05-16,Tablet,East,470.55
2023-05-17,Smartwatch,East,438.84
2023-05-18,Laptop,East,448.53
2023-05-19,Tablet,West,487.01
2023-05-20,Tablet,North,471.97
2023-05-21,Smartphone,East,510.85
2023-05-22,Laptop,Central,487.87
2023-05-23,Laptop,North,486.36
2023-05-24,Smartphone,Central,422.43
2023-05-25,Smartwatch,West,475.6
2023-05-26,Smartphone,East,454.53
2023-05-27,Laptop,North,441.43
2023-05-28,Smartwatch,East,458.75
2023-05-29,Tablet,East,477.52
2023-05-30,Smartphone,North,465.73
2023-05-31,Smartwatch,East,430.57
2023-06-01,Smartwatch,East,470.4
2023-06-02,Smartwatch,South,435.2
2023-06-03,Smartphone,South,455.86
2023-06-04,Tablet,North,442.14
2023-06-05,Smartwatch,North,443.54
2023-06-06,Smartphone,East,467.44
2023-06-07,Laptop,Central,421.55
2023-06-08,Smartphone,North,495.45
2023-06-09,Smartphone,East,400.55
2023-06-10,Smartphone,Central,430.38
2023-06-11,Smartwatch,South,453.83
2023-06-12,Smartphone,North,458.42
2023-06-13,Laptop,East,440.54
2023-06-14,Smartwatch,South,440.84
2023-06-15,Laptop,West,451.77
2023-06-16,Accessory,South,434.95
2023-06-17,Smartphone,East,474.78
2023-06-18,Smartwatch,Central,460.15
2023-06-19,Smartwatch,West,460.19
2023-06-20,Smartphone,West,413.43
2023-06-21,Tablet,West,434.8
2023-06-22,Tablet,North,428.48
2023-06-23,Laptop,East,410.05
2023-06-24,Smartphone,West,443.39
2023-06-25,Smartphone,South,420.14
2023-06-26,Accessory,Central,449.17
2023-06-27,Tablet,East,405.22
2023-06-28,Tablet,South,474.14
2023-06-29,Smartphone,North,407.95
2023-06-30,Laptop,West,435.03
2023-07-01,Smartphone,South,448.53
2023-07-02,Laptop,East,413.66
2023-07-03,Tablet,South,448.43
2023-07-04,Accessory,North,395.58
2023-07-05,Smartwatch,Central,461.8
2023-07-06,Tablet,West,425.04
2023-07-07,Laptop,East,408.97
2023-07-08,Smartphone,West,415.6
2023-07-09,Tablet,West,442.5
2023-07-10,Accessory,West,406.86
2023-07-11,Laptop,South,401.94
2023-07-12,Smartphone,South,414.34
2023-07-13,Smartwatch,Central,389.65
2023-07-14,Laptop,North,463.8
2023-07-15,Smartphone,East,403.34
2023-07-16,Smartwatch,South,437.5
2023-07-17,Smartphone,West,421.17
2023-07-18,Smartwatch,North,390.54
2023-07-19,Smartwatch,East,414.23
2023-07-20,Smartwatch,East,433.21
2023-07-21,Smartphone,East,408.14
2023-07-22,Smartwatch,East,441.91
2023-07-23,Laptop,Central,436.86
2023-07-24,Accessory,East,433.55
2023-07-25,Accessory,North,398.34
2023-07-26,Smartwatch,South,382.1
2023-07-27,Accessory,North,393.02
2023-07-28,Accessory,West,412.54
2023-07-29,Smartwatch,Central,420.56
2023-07-30,Smartwatch,Central,351.91
2023-07-31,Laptop,West,405.29
2023-08-01,Tablet,North,408.75
2023-08-02,Smartphone,North,397.17
2023-08-03,Smartwatch,West,435.7
2023-08-04,Smartwatch,East,413.29
2023-08-05,Accessory,East,434.83
2023-08-06,Laptop,South,396.02
2023-08-07,Accessory,North,424.2
2023-08-08,Smartwatch,North,441.0
2023-08-09,Smartwatch,West,432.28
2023-08-10,Accessory,West,371.56
2023-08-11,Smartwatch,East,391.91
2023-08-12,Tablet,North,389.01
2023-08-13,Smartphone,North,409.28
2023-08-14,Smartphone,Central,413.62
2023-08-15,Smartphone,South,374.91
2023-08-16,Tablet,South,397.01
2023-08-17,Smartwatch,East,344.26
2023-08-18,Accessory,North,430.26
2023-08-19,Laptop,Central,380.87
2023-08-20,Smartwatch,North,394.55
2023-08-21,Tablet,West,384.9
2023-08-22,Tablet,East,420.79
2023-08-23,Smartphone,South,320.72
2023-08-24,Smartwatch,North,390.76
2023-08-25,Smartphone,East,388.06
2023-08-26,Laptop,South,378.91
2023-08-27,Smartphone,North,432.97
2023-08-28,Laptop,Central,367.2
2023-08-29,Tablet,East,408.26
2023-08-30,Smartphone,North,397.46
2023-08-31,Smartphone,South,419.7
2023-09-01,Accessory,South,371.11
2023-09-02,Tablet,Central,369.09
2023-09-03,Accessory,East,414.47
2023-09-04,Laptop,East,397.36
2023-09-05,Laptop,North,347.77
2023-09-06,Tablet,South,372.6
2023-09-07,Laptop,South,395.44
2023-09-08,Tablet,Central,406.44
2023-09-09,Laptop,Central,368.24
2023-09-10,Smartwatch,East,312.1
2023-09-11,Smartphone,South,397.79
2023-09-12,Smartwatch,North,353.97
2023-09-13,Tablet,West,333.83
2023-09-14,Tablet,North,313.25
2023-09-15,Smartwatch,Central,404.22
2023-09-16,Smartphone,North,386.91
2023-09-17,Smartphone,South,377.89
2023-09-18,Accessory,East,418.11
2023-09-19,Laptop,West,399.18
2023-09-20,Accessory,East,423.54
2023-09-21,Smartphone,West,348.21
2023-09-22,Smartwatch,West,382.08
2023-09-23,Laptop,South,342.45
2023-09-24,Smartwatch,South,377.07
2023-09-25,Accessory,Central,376.55
2023-09-26,Tablet,Central,398.4
2023-09-27,Smartwatch,West,383.85
2023-09-28,Accessory,Central,398.3
2023-09-29,Accessory,South,400.31
2023-09-30,Accessory,Central,436.63
2023-10-01,Tablet,West,374.92
2023-10-02,Tablet,East,359.33
2023-10-03,Tablet,North,389.08
2023-10-04,Laptop,Central,362.96
2023-10-05,Tablet,South,420.17
2023-10-06,Tablet,East,376.16
2023-10-07,Tablet,South,369.23
2023-10-08,Smartwatch,Central,371.74
2023-10-09,Tablet,West,401.64
2023-10-10,Laptop,North,379.91
2023-10-11,Accessory,North,368.01
2023-10-12,Smartwatch,East,425.89
2023-10-13,Smartphone,North,363.07
2023-10-14,Tablet,West,385.6
2023-10-15,Accessory,South,401.26
2023-10-16,Accessory,West,344.44
2023-10-17,Smartwatch,East,397.5
2023-10-18,Smartphone,East,359.41
2023-10-19,Laptop,North,406.66
2023-10-20,Accessory,West,362.35
2023-10-21,Accessory,South,404.07
2023-10-22,Accessory,West,414.74
2023-10-23,Accessory,South,408.99
2023-10-24,Smartwatch,South,394.12
2023-10-25,Smartphone,West,382.44
2023-10-26,Accessory,Central,374.21
2023-10-27,Laptop,West,425.82
2023-10-28,Laptop,South,371.98
2023-10-29,Tablet,East,363.99
2023-10-30,Accessory,East,407.0
2023-10-31,Accessory,North,370.93
2023-11-01,Accessory,East,367.57
2023-11-02,Accessory,Central,355.72
2023-11-03,Accessory,South,380.25
2023-11-04,Laptop,West,390.77
2023-11-05,Smartphone,West,399.45
2023-11-06,Smartphone,Central,417.7
2023-11-07,Tablet,East,407.65
2023-11-08,Laptop,South,390.27
2023-11-09,Accessory,East,390.67
2023-11-10,Smartphone,North,408.97
2023-11-11,Smartwatch,East,428.63
2023-11-12,Smartwatch,North,400.59
2023-11-13,Smartwatch,West,386.32
2023-11-14,Accessory,South,373.87
2023-11-15,Accessory,North,363.21
2023-11-16,Tablet,East,416.65
2023-11-17,Tablet,East,415.11
2023-11-18,Tablet,West,415.77
2023-11-19,Smartwatch,Central,398.81
2023-11-20,Accessory,Central,437.9
2023-11-21,Smartwatch,East,391.33
2023-11-22,Tablet,Central,428.03
2023-11-23,Accessory,South,403.9
2023-11-24,Laptop,Central,390.4
2023-11-25,Smartphone,South,421.17
2023-11-26,Smartphone,East,417.35
2023-11-27,Tablet,East,416.79
2023-11-28,Smartwatch,East,410.67
2023-11-29,Laptop,West,408.46
2023-11-30,Accessory,Central,469.91
2023-12-01,Smartwatch,North,440.6
2023-12-02,Tablet,North,429.86
2023-12-03,Smartwatch,East,415.39
2023-12-04,Tablet,Central,438.59
2023-12-05,Smartphone,South,427.18
2023-12-06,Smartphone,North,415.71
2023-12-07,Smartwatch,East,408.3
2023-12-08,Laptop,North,414.71
2023-12-09,Accessory,North,338.32
2023-12-10,Tablet,North,423.69
2023-12-11,Accessory,East,407.07
2023-12-12,Smartphone,East,459.96
2023-12-13,Laptop,West,421.49
2023-12-14,Laptop,West,392.16
2023-12-15,Accessory,West,421.51
2023-12-16,Smartphone,North,397.48
2023-12-17,Accessory,Central,436.35
2023-12-18,Smartwatch,East,432.68
2023-12-19,Laptop,West,450.24
2023-12-20,Laptop,Central,407.41
2023-12-21,Smartwatch,West,428.93
2023-12-22,Smartphone,West,394.85
2023-12-23,Laptop,Central,447.42
2023-12-24,Tablet,West,443.75
2023-12-25,Tablet,North,444.08
2023-12-26,Smartphone,North,432.63
2023-12-27,Smartwatch,North,443.87
2023-12-28,Accessory,South,474.51
2023-12-29,Smartphone,West,428.19
2023-12-30,Accessory,South,439.69
2023-12-31,Smartphone,East,409.98
2024-01-01,Tablet,Central,416.55
2024-01-02,Smartwatch,East,441.62
2024-01-03,Tablet,South,467.68
2024-01-04,Smartwatch,North,434.58
2024-01-05,Accessory,West,436.0
2024-01-06,Smartphone,West,432.63
2024-01-07,Laptop,North,430.34
2024-01-08,Laptop,West,451.98
2024-01-09,Smartwatch,Central,408.08
2024-01-10,Smartwatch,Central,478.43
2024-01-11,Tablet,Central,430.67
2024-01-12,Laptop,East,466.25
2024-01-13,Tablet,North,417.34
2024-01-14,Accessory,Central,466.7
2024-01-15,Laptop,South,467.66
2024-01-16,Accessory,Central,461.34
2024-01-17,Smartphone,East,427.75
2024-01-18,Tablet,South,459.72
2024-01-19,Smartwatch,North,424.78
2024-01-20,Laptop,North,448.9
2024-01-21,Tablet,Central,481.81
2024-01-22,Smartwatch,South,476.84
2024-01-23,Smartphone,South,458.15
2024-01-24,Laptop,Central,434.24
2024-01-25,Accessory,Central,475.59
2024-01-26,Smartphone,West,460.76
2024-01-27,Smartwatch,West,403.09
2024-01-28,Laptop,Central,481.48
2024-01-29,Laptop,East,462.12
2024-01-30,Smartphone,West,493.58
2024-01-31,Laptop,Central,436.94
2024-02-01,Smartwatch,South,385.69
2024-02-02,Smartphone,West,472.86
2024-02-03,Accessory,East,473.94
2024-02-04,Smartphone,North,425.15
2024-02-05,Smartphone,South,443.71
2024-02-06,Accessory,East,537.8
2024-02-07,Smartwatch,East,462.02
2024-02-08,Tablet,East,488.66
2024-02-09,Tablet,South,454.84
2024-02-10,Accessory,East,419.56
2024-02-11,Smartwatch,North,468.26
2024-02-12,Laptop,West,466.56
2024-02-13,Accessory,South,463.89
2024-02-14,Tablet,East,471.69
2024-02-15,Smartwatch,Central,481.82
2024-02-16,Smartphone,West,472.11
2024-02-17,Smartwatch,South,444.9
2024-02-18,Smartwatch,Central,489.28
2024-02-19,Tablet,Central,429.01
2024-02-20,Tablet,East,427.09
2024-02-21,Laptop,South,497.43
2024-02-22,Laptop,East,492.2
2024-02-23,Accessory,North,478.66
2024-02-24,Smartphone,Central,445.77
2024-02-25,Laptop,North,463.51
2024-02-26,Tablet,East,475.17
2024-02-27,Smartwatch,West,442.37
2024-02-28,Accessory,Central,464.3
2024-02-29,Laptop,West,499.58
2024-03-01,Smartwatch,South,519.44
2024-03-02,Smartwatch,Central,473.74
2024-03-03,Laptop,North,503.6
2024-03-04,Smartphone,West,437.28
2024-03-05,Smartphone,South,502.05
2024-03-06,Accessory,Central,465.89
2024-03-07,Smartphone,South,494.07
2024-03-08,Accessory,North,480.59
2024-03-09,Tablet,Central,520.17
2024-03-10,Laptop,South,465.67
2024-03-11,Smartwatch,East,503.57
2024-03-12,Accessory,Central,481.23
2024-03-13,Smartphone,Central,484.58
2024-03-14,Accessory,Central,484.25
2024-03-15,Accessory,Central,468.0
2024-03-16,Smartphone,East,489.07
2024-03-17,Smartphone,North,488.13
2024-03-18,Laptop,East,495.98
2024-03-19,Smartwatch,East,492.3
2024-03-20,Laptop,South,510.36
2024-03-21,Laptop,West,513.7
2024-03-22,Smartphone,West,464.54
2024-03-23,Smartphone,South,512.71
2024-03-24,Smartwatch,East,461.5
2024-03-25,Accessory,South,506.0
2024-03-26,Laptop,Central,506.93
2024-03-27,Smartwatch,South,443.78
2024-03-28,Laptop,South,493.99
2024-03-29,Accessory,Central,480.05
2024-03-30,Laptop,West,472.87
2024-03-31,Tablet,Central,525.67
2024-04-01,Smartwatch,North,475.6
2024-04-02,Smartphone,South,471.82
2024-04-03,Laptop,South,493.89
2024-04-04,Smartwatch,West,509.14
2024-04-05,Smartwatch,East,488.45
2024-04-06,Laptop,Central,521.12
2024-04-07,Smartphone,East,505.19
2024-04-08,Smartphone,North,437.41
2024-04-09,Laptop,Central,478.56
2024-04-10,Smartwatch,North,477.66
2024-04-11,Smartphone,North,503.59
2024-04-12,Laptop,North,425.87
2024-04-13,Laptop,Central,555.09
2024-04-14,Laptop,Central,504.5
2024-04-15,Smartwatch,West,494.78
2024-04-16,Smartphone,South,520.43
2024-04-17,Smartwatch,East,549.3
2024-04-18,Tablet,East,512.27
2024-04-19,Smartphone,North,514.01
2024-04-20,Smartwatch,Central,493.33
2024-04-21,Smartphone,Central,486.28
2024-04-22,Tablet,North,477.67
2024-04-23,Accessory,South,468.64
2024-04-24,Laptop,East,471.83
2024-04-25,Smartwatch,West,454.94
2024-04-26,Tablet,South,486.5
2024-04-27,Tablet,Central,445.96
2024-04-28,Smartphone,North,492.51
2024-04-29,Smartphone,East,486.48
2024-04-30,Laptop,North,490.69
2024-05-01,Smartphone,Central,473.59
2024-05-02,Smartwatch,North,563.18
2024-05-03,Smartwatch,East,519.85
2024-05-04,Smartwatch,North,454.32
2024-05-05,Accessory,East,490.83
2024-05-06,Smartwatch,North,469.37
2024-05-07,Smartphone,North,458.76
2024-05-08,Smartphone,East,450.15
2024-05-09,Smartwatch,North,493.99
2024-05-10,Tablet,South,465.66
2024-05-11,Tablet,West,506.39
2024-05-12,Tablet,South,506.53
2024-05-13,Laptop,West,515.51
2024-05-14,Accessory,South,459.32
2024-05-15,Smartwatch,West,491.97
2024-05-16,Laptop,North,495.35
2024-05-17,Tablet,East,467.12
2024-05-18,Smartwatch,East,459.1
2024-05-19,Laptop,Central,518.05
2024-05-20,Smartphone,West,482.91
2024-05-21,Tablet,Central,492.52
2024-05-22,Laptop,Central,455.45
2024-05-23,Smartphone,West,444.9
2024-05-24,Tablet,East,460.51
2024-05-25,Accessory,West,471.01
2024-05-26,Tablet,North,446.85
2024-05-27,Accessory,Central,472.56
2024-05-28,Accessory,Central,429.92
2024-05-29,Accessory,West,443.46
2024-05-30,Smartwatch,Central,487.55
2024-05-31,Smartwatch,East,485.18
2024-06-01,Accessory,Central,459.6
2024-06-02,Smartphone,West,443.24
2024-06-03,Accessory,East,442.29
2024-06-04,Laptop,East,457.93
2024-06-05,Accessory,Central,482.65
2024-06-06,Smartwatch,West,489.01
2024-06-07,Smartwatch,Central,452.65
2024-06-08,Laptop,North,435.49
2024-06-09,Laptop,North,470.27
2024-06-10,Tablet,East,442.23
2024-06-11,Smartphone,Central,449.1
2024-06-12,Smartphone,North,494.43
2024-06-13,Smartphone,South,481.21
2024-06-14,Smartwatch,North,463.7
2024-06-15,Smartphone,Central,427.18
2024-06-16,Tablet,Central,463.48
2024-06-17,Tablet,North,483.98
2024-06-18,Smartphone,Central,447.23
2024-06-19,Laptop,Central,489.61
2024-06-20,Tablet,South,487.36
2024-06-21,Laptop,East,495.83
2024-06-22,Smartwatch,Central,461.07
2024-06-23,Tablet,West,467.32
2024-06-24,Laptop,East,487.19
2024-06-25,Smartphone,East,462.22
2024-06-26,Smartwatch,West,437.69
2024-06-27,Accessory,North,438.2
2024-06-28,Accessory,South,454.57
2024-06-29,Smartphone,Central,415.53
2024-06-30,Smartwatch,North,443.41
2024-07-01,Smartwatch,West,473.59
2024-07-02,Smartwatch,South,390.59
2024-07-03,Smartwatch,South,482.92
2024-07-04,Accessory,South,471.81
2024-07-05,Laptop,West,431.45
2024-07-06,Smartwatch,North,455.72
2024-07-07,Laptop,Central,441.41
2024-07-08,Smartwatch,South,471.27
2024-07-09,Tablet,South,464.29
2024-07-10,Tablet,North,403.92
2024-07-11,Tablet,South,452.81
2024-07-12,Smartwatch,South,432.19
2024-07-13,Laptop,West,438.61
2024-07-14,Accessory,East,417.54
2024-07-15,Smartphone,North,478.66
2024-07-16,Accessory,North,460.18
2024-07-17,Smartwatch,North,414.91
2024-07-18,Tablet,West,399.26
2024-07-19,Tablet,West,422.22
2024-07-20,Laptop,Central,441.95
2024-07-21,Smartwatch,West,436.34
2024-07-22,Accessory,North,460.9
2024-07-23,Smartwatch,Central,448.57
2024-07-24,Smartwatch,East,452.32
2024-07-25,Tablet,South,435.51
2024-07-26,Accessory,South,391.88
2024-07-27,Smartphone,Central,420.99
2024-07-28,Tablet,East,451.67
2024-07-29,Accessory,South,423.16
2024-07-30,Laptop,Central,436.32
2024-07-31,Tablet,West,415.08
2024-08-01,Laptop,North,396.61
2024-08-02,Tablet,East,418.59
2024-08-03,Smartwatch,South,428.72
2024-08-04,Accessory,North,403.93
2024-08-05,Laptop,Central,413.77
2024-08-06,Tablet,South,395.53
2024-08-07,Laptop,North,446.35
2024-08-08,Tablet,West,410.38
2024-08-09,Tablet,East,453.43
2024-08-10,Smartphone,Central,454.72
2024-08-11,Smartphone,South,413.87
2024-08-12,Smartphone,West,390.08
2024-08-13,Laptop,East,362.56
2024-08-14,Smartwatch,East,377.33
2024-08-15,Tablet,West,379.22
2024-08-16,Accessory,South,447.47
2024-08-17,Smartphone,East,415.36
2024-08-18,Laptop,Central,421.67
2024-08-19,Laptop,North,355.9
2024-08-20,Laptop,Central,380.95
2024-08-21,Accessory,East,432.57
2024-08-22,Accessory,North,417.07
2024-08-23,Smartphone,West,405.75
2024-08-24,Accessory,North,423.08
2024-08-25,Smartphone,North,449.4
2024-08-26,Accessory,North,402.54
2024-08-27,Accessory,East,409.37
2024-08-28,Accessory,South,412.03
2024-08-29,Smartphone,East,466.61
2024-08-30,Tablet,South,353.93
2024-08-31,Smartphone,West,423.12
2024-09-01,Tablet,West,402.8
2024-09-02,Laptop,West,419.48
2024-09-03,Laptop,West,388.54
2024-09-04,Smartphone,West,403.42
2024-09-05,Tablet,Central,422.12
2024-09-06,Tablet,East,481.85
2024-09-07,Tablet,South,423.94
2024-09-08,Laptop,West,382.27
2024-09-09,Smartphone,Central,392.61
2024-09-10,Smartwatch,Central,391.63
2024-09-11,Tablet,Central,357.84
2024-09-12,Tablet,East,394.26
2024-09-13,Smartwatch,West,420.63
2024-09-14,Smartphone,Central,370.26
2024-09-15,Tablet,Central,428.15
2024-09-16,Smartphone,West,413.97
2024-09-17,Tablet,East,383.28
2024-09-18,Accessory,Central,397.96
2024-09-19,Tablet,South,441.34
2024-09-20,Accessory,North,419.62
2024-09-21,Smartphone,North,401.41
2024-09-22,Tablet,North,395.17
2024-09-23,Laptop,East,402.97
2024-09-24,Laptop,Central,388.22
2024-09-25,Smartwatch,North,348.36
2024-09-26,Laptop,North,452.02
2024-09-27,Accessory,West,404.85
2024-09-28,Laptop,Central,410.93
2024-09-29,Laptop,Central,399.56
2024-09-30,Laptop,West,382.67
2024-10-01,Tablet,Central,396.46
2024-10-02,Smartwatch,South,361.2
2024-10-03,Smartphone,East,458.2
2024-10-04,Smartwatch,West,370.51
2024-10-05,Accessory,North,375.69
2024-10-06,Tablet,Central,390.62
2024-10-07,Tablet,South,433.97
2024-10-08,Laptop,South,402.29
2024-10-09,Laptop,East,371.2
2024-10-10,Accessory,South,433.66
2024-10-11,Tablet,Central,420.78
2024-10-12,Smartphone,Central,416.18
2024-10-13,Smartwatch,South,420.85
2024-10-14,Tablet,Central,463.06
2024-10-15,Smartphone,Central,458.1
2024-10-16,Smartphone,North,386.58
2024-10-17,Smartwatch,West,444.64
2024-10-18,Smartphone,Central,413.92
2024-10-19,Accessory,Central,417.14
2024-10-20,Smartphone,East,362.69
2024-10-21,Accessory,West,401.09
2024-10-22,Smartphone,West,385.39
2024-10-23,Laptop,West,426.79
2024-10-24,Smartphone,South,433.25
2024-10-25,Accessory,North,355.01
2024-10-26,Smartphone,North,406.74
2024-10-27,Smartphone,East,435.77
2024-10-28,Smartphone,West,403.5
2024-10-29,Accessory,West,426.85
2024-10-30,Smartphone,Central,417.87
2024-10-31,Smartwatch,South,418.11
2024-11-01,Smartwatch,South,403.28
2024-11-02,Accessory,East,380.16
2024-11-03,Laptop,North,383.05
2024-11-04,Smartwatch,West,429.36
2024-11-05,Tablet,East,412.65
2024-11-06,Smartwatch,South,409.26
2024-11-07,Tablet,South,402.69
2024-11-08,Accessory,South,406.24
2024-11-09,Laptop,West,440.63
2024-11-10,Tablet,West,406.68
2024-11-11,Tablet,West,382.15
2024-11-12,Smartwatch,Central,434.89
2024-11-13,Tablet,North,411.82
2024-11-14,Accessory,South,418.37
2024-11-15,Accessory,South,458.43
2024-11-16,Accessory,Central,418.4
2024-11-17,Smartwatch,South,426.82
2024-11-18,Laptop,South,390.8
2024-11-19,Smartwatch,West,415.48
2024-11-20,Accessory,West,436.92
2024-11-21,Smartwatch,North,383.51
2024-11-22,Accessory,South,428.14
2024-11-23,Smartphone,East,426.38
2024-11-24,Smartphone,South,425.63
2024-11-25,Tablet,South,451.28
2024-11-26,Laptop,North,434.48
2024-11-27,Smartphone,East,463.84
2024-11-28,Accessory,South,402.82
2024-11-29,Smartwatch,East,431.85
2024-11-30,Smartwatch,West,431.35
2024-12-01,Tablet,West,403.31
2024-12-02,Smartwatch,East,454.75
2024-12-03,Smartphone,South,489.78
2024-12-04,Smartwatch,East,432.06
2024-12-05,Smartphone,East,445.93
2024-12-06,Smartphone,West,436.25
2024-12-07,Laptop,East,417.14
2024-12-08,Tablet,Central,390.31
2024-12-09,Accessory,Central,419.03
2024-12-10,Smartphone,West,402.73
2024-12-11,Tablet,South,481.0
2024-12-12,Accessory,South,436.38
2024-12-13,Smartwatch,West,431.48
2024-12-14,Tablet,South,463.23
2024-12-15,Tablet,North,413.84
2024-12-16,Tablet,Central,423.59
2024-12-17,Smartwatch,North,445.35
2024-12-18,Smartwatch,North,470.26
2024-12-19,Tablet,North,457.98
2024-12-20,Laptop,West,452.54
2024-12-21,Smartphone,North,449.18
2024-12-22,Smartwatch,East,458.13
2024-12-23,Laptop,South,454.07
2024-12-24,Smartwatch,West,424.19
2024-12-25,Tablet,East,451.99
2024-12-26,Laptop,East,424.91
2024-12-27,Accessory,Central,454.68
2024-12-28,Smartphone,Central,441.55
2024-12-29,Smartphone,East,517.96
2024-12-30,Smartwatch,Central,454.39
2024-12-31,Smartphone,South,421.19
